gender,age,income,marital_status,immigration_status,education,job_status,depression
Non-binary,34.797714513722696,70454.16846135735,Married,citizen,primary,Retired,0
Male,47.7267184888074,16133.144248644461,Divorced,citizen,higher,Employed,1
Female,49.41628466526072,20645.049999987652,Single,citizen,higher,Unemployed,0
Non-binary,50.604801084317224,49429.20289089497,Single,citizen,secondary,Employed,1
Male,41.06136511026567,28931.800517668136,Married,citizen,PhD,Retired,0
Female,64.22075097185453,6261.527076138589,Single,citizen,primary,Employed,0
Male,18.0,23839.753293152404,Widow/Widower,citizen,higher,Employed,1
Male,38.68304647798374,73849.75190672925,Married,citizen,secondary,Employed,0
Female,51.7189609915942,21385.04341512243,Single,citizen,higher,Employed,0
Female,51.858372179240156,2457.2754055687064,Married,citizen,PhD,Employed,0
Non-binary,65.29138545922144,30048.619333669405,Married,citizen,secondary,Unemployed,1
Female,62.9733808980193,18792.908089453183,Single,citizen,higher,Retired,0
Female,40.71687562039165,5098.616303509513,Divorced,citizen,primary,Employed,1
Female,64.49806865295906,5748.151063782344,Single,citizen,higher,Unemployed,1
Non-binary,34.289373843338176,48054.243013503634,Married,naturalised,higher,Employed,0
Male,58.963310741877564,12259.958242924693,Married,citizen,PhD,Employed,0
Non-binary,72.1578371763149,10657.326782628565,Divorced,citizen,PhD,Unemployed,1
Male,63.22416160282454,21407.34039386006,Married,citizen,secondary,Retired,1
Female,46.58655575286185,13156.057808052805,Divorced,citizen,secondary,Unemployed,0
Male,40.02331842341817,23861.91380551595,Married,citizen,PhD,Employed,0
Male,22.071130556110706,18728.917081671614,Divorced,citizen,higher,Others,0
Male,49.65809456871306,8433.80687726222,Divorced,citizen,secondary,Retired,0
Female,28.271741580436213,14633.105797827991,Married,naturalised,primary,Employed,0
Male,33.10298004579095,31388.681874038288,Single,citizen,secondary,Others,0
Male,27.138812988949926,22777.635449150006,Married,foreigner,higher,Employed,0
Female,38.094115010150176,20628.853169355698,Married,naturalised,higher,Employed,0
Non-binary,44.58045878269527,103767.42677916103,Married,naturalised,secondary,Others,1
Male,49.10421871748558,39530.58757898647,Single,naturalised,primary,Employed,1
Male,35.99240046879055,43562.54549470333,Married,citizen,higher,Employed,0
Male,61.03925559592775,19287.74643974875,Single,citizen,PhD,Employed,0
Male,41.876921130150514,26268.247050917835,Married,citizen,secondary,Employed,0
Female,33.18416350101721,15601.463584864474,Married,citizen,PhD,Employed,1
Female,48.39438400865154,41029.221544500244,Single,citizen,secondary,Employed,0
Female,74.45329250315724,20164.5234948492,Single,naturalised,higher,Employed,0
Male,50.027408498026766,26315.205293498795,Single,citizen,higher,Employed,0
Female,39.55716558939589,25046.491622744463,Single,citizen,PhD,Employed,0
Female,22.08807965821944,21708.659058205685,Divorced,citizen,higher,Unemployed,1
Female,41.70881518541894,231087.2106934009,Married,citizen,secondary,Retired,0
Female,48.52392187632174,12922.232777532941,Married,citizen,PhD,Retired,0
Female,39.18628663116645,12828.580031902688,Single,citizen,higher,Employed,0
Female,20.019230426385008,38379.44840229429,Single,naturalised,primary,Employed,0
Male,32.241519157448494,13682.388867379623,Single,citizen,primary,Unemployed,1
Non-binary,66.81807691331636,17446.161130739118,Single,citizen,secondary,Employed,1
Female,66.51001505595691,9236.0652695752,Married,citizen,higher,Unemployed,1
Female,31.70041246193103,32638.450499913466,Married,foreigner,higher,Employed,1
Male,55.09135180799133,32971.72963579287,Single,citizen,secondary,Employed,0
Female,27.321408228447396,17117.324393598486,Married,naturalised,primary,Employed,0
Female,66.06474422992429,39020.92621339598,Married,foreigner,secondary,Employed,0
Male,48.678537718413544,4981.5680454045405,Married,citizen,primary,Employed,0
Male,59.24462247924801,12512.923619923487,Married,citizen,secondary,Employed,1
Female,19.273599792261916,19225.95851813277,Single,citizen,PhD,Others,1
Female,55.16455652887332,8622.87644644795,Married,citizen,higher,Others,0
Female,44.88488904473245,5437.254745288894,Widow/Widower,naturalised,secondary,Unemployed,0
Male,57.77893606186264,17217.52824619949,Single,citizen,secondary,Others,0
Female,58.72301697146774,38377.09474730042,Married,foreigner,secondary,Retired,0
Male,45.98677034212124,61432.03453283091,Married,citizen,primary,Employed,0
Male,35.98755541356128,14216.658551567998,Married,citizen,PhD,Unemployed,0
Male,56.69544273269241,39599.53560776928,Single,citizen,secondary,Employed,0
Male,44.097682508923086,36652.37951053304,Married,citizen,secondary,Unemployed,0
Male,31.908225697085363,58389.21864134293,Married,citizen,higher,Employed,0
Male,31.197716528134713,16644.700820593007,Married,citizen,primary,Retired,0
Male,22.842533755314275,5224.945278962124,Single,citizen,secondary,Employed,0
Male,37.34563260655405,23298.603029436523,Single,foreigner,primary,Employed,0
Female,61.54038069111567,9788.514692624149,Single,citizen,secondary,Retired,0
Female,47.667446995581514,12347.339734634086,Divorced,citizen,primary,Retired,0
Male,37.053484411154386,17309.7409852623,Married,citizen,PhD,Retired,0
Female,57.0728390727012,16795.359297166942,Single,naturalised,higher,Retired,1
Male,32.51285067414917,24667.6368257062,Married,citizen,higher,Unemployed,0
Female,46.430254114991676,38658.61987706965,Single,citizen,higher,Employed,0
Male,42.30554440911727,16412.713606272704,Single,foreigner,higher,Employed,0
Male,56.68695938382528,30229.030161972434,Married,naturalised,secondary,Employed,0
Female,21.341574436207488,22289.09463345988,Married,citizen,higher,Employed,0
Female,32.24703381278016,46555.27134102748,Divorced,foreigner,primary,Employed,1
Female,20.426315113581996,18941.802271724035,Married,citizen,primary,Employed,0
Female,41.10604917286095,20678.683361990355,Married,naturalised,higher,Employed,0
Non-binary,63.17141255448646,16325.435678536724,Divorced,citizen,higher,Employed,1
Male,37.41829185519709,19345.230224253155,Single,citizen,primary,Retired,0
Male,37.339740927065236,11768.82655500079,Single,foreigner,secondary,Employed,1
Male,58.07586636276204,10871.74141531896,Divorced,citizen,primary,Employed,1
Male,61.028243376829494,40970.69394284212,Married,citizen,higher,Employed,0
Female,43.671433990968154,9259.808558998948,Married,citizen,PhD,Employed,0
Female,55.27072281074838,17063.646234363274,Single,citizen,higher,Others,0
Male,28.845681886830803,49626.20148677459,Single,citizen,higher,Unemployed,0
Non-binary,65.66961500888121,16611.31492272902,Married,citizen,secondary,Employed,1
Female,77.23059440905577,42744.35260999747,Married,foreigner,primary,Employed,0
Male,52.818236867830876,13727.596425943299,Married,citizen,higher,Employed,0
Male,18.0,9500.209356953346,Divorced,naturalised,secondary,Unemployed,1
Male,36.626546064033235,6149.58153920168,Married,citizen,secondary,Others,0
Male,54.19237982503982,62955.238661744865,Divorced,citizen,higher,Employed,0
Male,38.67775504250456,8870.647350800376,Widow/Widower,citizen,PhD,Unemployed,1
Female,64.08297831375147,40044.60641333629,Single,naturalised,secondary,Employed,0
Male,53.822358966537976,9897.548493761424,Single,citizen,PhD,Unemployed,1
Male,34.40286748851305,63190.3661608463,Married,citizen,secondary,Employed,0
Non-binary,45.48397216156879,128724.04161733217,Married,citizen,primary,Employed,0
Female,31.59250169041365,5714.579254436227,Single,foreigner,secondary,Employed,0
Non-binary,42.261226823813374,9248.2983615766,Married,citizen,higher,Employed,0
Male,36.681101393511724,40884.46704486893,Married,citizen,secondary,Retired,0
Male,62.62142700349557,33204.28917880419,Single,naturalised,higher,Others,1
Female,76.74018085246493,41008.61656829305,Married,citizen,secondary,Employed,0
Male,23.53217500146372,13918.797722893813,Single,foreigner,secondary,Employed,1
Male,18.0,108015.20992385867,Married,foreigner,secondary,Employed,0
Female,41.32241367222922,24208.027532347343,Married,citizen,secondary,Employed,0
Female,22.223764517569762,8320.103207826753,Married,citizen,secondary,Employed,0
Male,45.69317405506376,17988.378688711997,Widow/Widower,citizen,secondary,Employed,0
Female,56.2340417070889,8409.745433572865,Divorced,foreigner,higher,Unemployed,1
Male,67.41212845900237,78649.22753156054,Married,citizen,higher,Unemployed,0
Male,48.02091838072921,12987.400702531711,Married,naturalised,primary,Employed,0
Male,42.10267162725631,32662.626664337156,Divorced,citizen,secondary,Unemployed,0
Male,18.0,15115.280790950623,Married,citizen,secondary,Others,1
Male,45.39277723778698,13462.861213485743,Married,citizen,secondary,Employed,0
Non-binary,46.06930890824192,4778.092345725561,Married,citizen,higher,Employed,1
Female,54.58435221319118,35544.4634177563,Single,citizen,secondary,Unemployed,0
Female,34.37267847706363,62276.84722676255,Married,citizen,PhD,Retired,0
Male,38.474210996462105,10585.346678599462,Married,citizen,PhD,Employed,1
Male,22.829966170437235,6398.486186443061,Single,citizen,primary,Retired,1
Male,18.0,41883.734572840476,Married,citizen,higher,Employed,1
Male,28.37254363804825,5901.766080117607,Single,citizen,primary,Employed,0
Male,21.445112786204753,58432.431510458635,Single,citizen,primary,Retired,0
Female,50.050684431309165,10683.8005038731,Married,citizen,PhD,Others,1
Female,37.22798914999714,9112.166756714085,Married,naturalised,higher,Retired,0
Female,36.92644304887816,26870.113802631,Single,citizen,secondary,Others,1
Female,30.23380430737182,9599.713871799373,Married,foreigner,higher,Employed,0
Non-binary,18.0,12510.344423862214,Married,citizen,higher,Employed,1
Male,67.62466123121325,29236.860736195973,Single,naturalised,higher,Employed,0
Male,29.995942158348175,3154.893852729929,Single,citizen,primary,Employed,1
Male,38.81369895225139,81955.80329563806,Married,citizen,higher,Unemployed,1
Female,23.176617520660344,22809.03722605288,Married,citizen,higher,Employed,0
Non-binary,59.578955151609506,7829.290642686925,Married,citizen,secondary,Employed,0
Male,47.15143405555987,9761.52292439885,Single,citizen,secondary,Unemployed,0
Female,32.60452072101197,48694.2923797902,Single,citizen,primary,Employed,1
Female,39.11655582983964,35626.40473884141,Single,citizen,secondary,Employed,0
Male,70.17269883187305,66797.73994730244,Single,citizen,secondary,Retired,0
Male,43.90545852178082,12756.62118164055,Divorced,naturalised,higher,Retired,0
Male,42.27399693576141,27924.70527505231,Married,citizen,higher,Unemployed,0
Non-binary,30.879277707911022,30984.87091771117,Married,citizen,secondary,Unemployed,0
Male,18.0,38415.41153825996,Divorced,citizen,higher,Employed,0
Female,42.59941989630983,54275.32044050049,Married,citizen,higher,Employed,0
Male,49.88227668486927,12409.143703875821,Married,citizen,secondary,Employed,0
Female,61.49376696491504,20103.793061911892,Married,citizen,secondary,Retired,0
Male,18.0,13519.38963903213,Divorced,citizen,secondary,Employed,0
Female,28.123555094654566,21118.622249948377,Married,citizen,primary,Unemployed,1
Female,36.28888364165324,38512.81128799241,Married,citizen,primary,Employed,0
Female,44.94778727140197,5865.081164559758,Single,foreigner,primary,Retired,1
Female,42.82449462707366,53503.22736089873,Married,foreigner,higher,Employed,0
Male,43.17466971469096,8854.262855228591,Divorced,citizen,primary,Unemployed,1
Female,51.121440878549166,17224.77001954244,Married,citizen,secondary,Retired,0
Male,31.450603338313364,59584.66611328919,Single,citizen,PhD,Unemployed,1
Male,59.012121633505416,28635.65144102527,Married,citizen,higher,Unemployed,1
Female,51.50178662549221,28900.782752950865,Divorced,citizen,higher,Employed,0
Male,40.20251603807881,8565.511799784384,Divorced,citizen,secondary,Employed,0
Female,69.01361987833373,9554.153413545522,Single,citizen,higher,Employed,1
Non-binary,68.3462405335765,46770.36792304022,Divorced,naturalised,secondary,Employed,1
Male,58.99343032790713,13748.502163707586,Married,naturalised,higher,Retired,0
Female,18.0,14825.00411385199,Divorced,foreigner,secondary,Others,0
Male,68.68417639076964,47627.28074036335,Single,citizen,secondary,Employed,0
Male,56.921377837079014,9509.714781925728,Divorced,naturalised,PhD,Retired,0
Male,75.09612956569404,27320.376817093984,Single,citizen,secondary,Unemployed,0
Non-binary,63.56196887600308,22795.669459923705,Married,citizen,secondary,Others,0
Female,68.67514016245929,21979.190960802327,Single,naturalised,secondary,Retired,0
Non-binary,58.17982275270569,14548.621043969573,Married,foreigner,secondary,Unemployed,1
Non-binary,65.23039797968268,13851.043542823294,Single,naturalised,primary,Employed,1
Male,74.91185611101659,9295.71359346611,Married,citizen,higher,Employed,1
Male,48.24832107567309,32407.074309505217,Married,citizen,secondary,Employed,0
Female,21.416541838828056,12906.42652828938,Widow/Widower,citizen,secondary,Retired,0
Female,40.38808649977287,47810.26751269415,Divorced,naturalised,higher,Employed,0
Male,50.84918399075155,18404.60100075371,Divorced,citizen,higher,Employed,0
Male,46.123313765573364,9444.988935449292,Single,citizen,PhD,Others,0
Female,26.301570507608602,18210.413764301156,Single,citizen,primary,Retired,0
Female,20.533985622075317,15856.174165179918,Single,citizen,secondary,Retired,1
Male,33.88255997047756,49379.10951297325,Married,foreigner,primary,Employed,0
Female,57.116093339762266,16396.117510135762,Divorced,citizen,higher,Employed,0
Female,68.70509656234454,17659.544746640422,Divorced,citizen,secondary,Employed,0
Female,58.74851420666552,68134.39048132648,Single,naturalised,higher,Retired,0
Male,60.86140930671204,33077.67482345493,Divorced,citizen,PhD,Employed,0
Female,43.78776640254664,83296.75008456573,Single,naturalised,secondary,Employed,1
Male,18.868763134410543,60308.96248429973,Married,naturalised,primary,Retired,1
Male,38.17169128675942,10832.107607330261,Widow/Widower,citizen,secondary,Employed,0
Female,41.11853382191432,48628.287287506195,Married,citizen,primary,Employed,0
Female,37.544212697464765,74625.87930892636,Single,citizen,higher,Retired,1
Male,45.82042298061939,75075.57154869156,Married,citizen,primary,Unemployed,0
Female,51.62129639839426,48556.181446519535,Single,citizen,secondary,Others,0
Female,57.79522782365246,47763.56531490443,Single,citizen,primary,Employed,0
Female,40.82820203450499,17289.78536988083,Single,citizen,primary,Employed,0
Female,18.0,11272.194769914953,Single,citizen,secondary,Employed,0
Female,37.756834210632974,16617.74110449654,Married,citizen,secondary,Employed,1
Female,45.655655954879755,5814.841449795994,Single,citizen,primary,Retired,1
Male,63.34211883200112,64488.11694096386,Divorced,citizen,higher,Others,0
Male,36.48288236723842,17559.76759979714,Married,citizen,higher,Others,1
Male,52.68815442599103,61886.948187658985,Married,citizen,PhD,Employed,0
Female,49.35131849453148,8223.90419529845,Married,naturalised,higher,Unemployed,1
Female,45.65850799685083,52370.56295581944,Divorced,citizen,secondary,Employed,0
Male,58.95799978986887,14825.374329906732,Single,foreigner,higher,Employed,0
Male,35.08738204871129,7883.320468537615,Widow/Widower,citizen,secondary,Employed,0
